"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"15552",6,13,"spillover2","rp",53,"spillover2 rp",2,0,1151,1151,0.5,0.5,1151
"15554",6,17,"spillover2","rp",53,"spillover2 rp",2,0,535,535,0.5,0.5,535
"15556",6,22,"spillover2","rp",53,"spillover2 rp",3,0,1025,1025,-0.5,-0.5,1025
"15558",6,20,"spillover2","rp",53,"spillover2 rp",1,0,532,532,0.5,-0.5,532
"15560",6,5,"spillover2","rp",53,"spillover2 rp",2,0,683,683,0.5,0.5,683
"15562",6,11,"spillover2","rp",53,"spillover2 rp",4,0,589,589,-0.5,0.5,589
"15564",6,2,"spillover2","rp",53,"spillover2 rp",3,0,481,481,-0.5,-0.5,481
"15566",7,20,"spillover2","rp",53,"spillover2 rp",2,0,334,334,0.5,0.5,334
"15568",7,4,"spillover2","rp",53,"spillover2 rp",2,0,695,695,0.5,0.5,695
"15570",7,14,"spillover2","rp",53,"spillover2 rp",4,0,1542,1542,-0.5,0.5,1542
"15572",7,24,"spillover2","rp",53,"spillover2 rp",2,0,563,563,0.5,0.5,563
"15574",7,8,"spillover2","rp",53,"spillover2 rp",2,0,194,194,0.5,0.5,194
"15576",7,21,"spillover2","rp",53,"spillover2 rp",3,0,415,415,-0.5,-0.5,415
"15578",7,18,"spillover2","rp",53,"spillover2 rp",4,0,274,274,-0.5,0.5,274
"15580",7,5,"spillover2","rp",53,"spillover2 rp",3,0,242,242,-0.5,-0.5,242
"15582",7,1,"spillover2","rp",53,"spillover2 rp",3,0,192,192,-0.5,-0.5,192
"15584",7,19,"spillover2","rp",53,"spillover2 rp",1,0,173,173,0.5,-0.5,173
"15586",7,16,"spillover2","rp",53,"spillover2 rp",2,0,355,355,0.5,0.5,355
"15588",7,15,"spillover2","rp",53,"spillover2 rp",1,0,216,216,0.5,-0.5,216
"15590",7,23,"spillover2","rp",53,"spillover2 rp",1,0,189,189,0.5,-0.5,189
"15592",7,10,"spillover2","rp",53,"spillover2 rp",4,0,557,557,-0.5,0.5,557
"15594",7,9,"spillover2","rp",53,"spillover2 rp",3,0,285,285,-0.5,-0.5,285
"15596",7,6,"spillover2","rp",53,"spillover2 rp",4,0,202,202,-0.5,0.5,202
"15598",7,2,"spillover2","rp",53,"spillover2 rp",4,0,1840,1840,-0.5,0.5,1840
"15600",7,7,"spillover2","rp",53,"spillover2 rp",1,0,254,254,0.5,-0.5,254
"15602",7,13,"spillover2","rp",53,"spillover2 rp",3,0,127,127,-0.5,-0.5,127
"15604",7,12,"spillover2","rp",53,"spillover2 rp",2,0,783,783,0.5,0.5,783
"15606",7,11,"spillover2","rp",53,"spillover2 rp",1,0,155,155,0.5,-0.5,155
"15608",7,3,"spillover2","rp",53,"spillover2 rp",1,0,471,471,0.5,-0.5,471
"15610",7,17,"spillover2","rp",53,"spillover2 rp",3,0,238,238,-0.5,-0.5,238
"15612",7,22,"spillover2","rp",53,"spillover2 rp",4,0,523,523,-0.5,0.5,523
"15613",8,1,"spillover2","rp",53,"spillover2 rp",4,0,5070,5070,-0.5,0.5,5070
"15615",8,8,"spillover2","rp",53,"spillover2 rp",3,0,3351,3351,-0.5,-0.5,3351
"15617",8,4,"spillover2","rp",53,"spillover2 rp",3,0,2710,2710,-0.5,-0.5,2710
"15619",8,5,"spillover2","rp",53,"spillover2 rp",4,0,4631,4631,-0.5,0.5,4631
"15621",8,15,"spillover2","rp",53,"spillover2 rp",2,0,847,847,0.5,0.5,847
"15623",8,14,"spillover2","rp",53,"spillover2 rp",1,0,2108,2108,0.5,-0.5,2108
"15625",8,21,"spillover2","rp",53,"spillover2 rp",4,0,4311,4311,-0.5,0.5,4311
"15627",8,18,"spillover2","rp",53,"spillover2 rp",1,0,611,611,0.5,-0.5,611
"15629",8,2,"spillover2","rp",53,"spillover2 rp",1,0,10107,10107,0.5,-0.5,10107
"15631",8,11,"spillover2","rp",53,"spillover2 rp",2,0,3723,3723,0.5,0.5,3723
"15633",8,22,"spillover2","rp",53,"spillover2 rp",1,0,2261,2261,0.5,-0.5,2261
"15635",8,12,"spillover2","rp",53,"spillover2 rp",3,0,2443,2443,-0.5,-0.5,2443
"15637",8,20,"spillover2","rp",53,"spillover2 rp",3,0,5674,5674,-0.5,-0.5,5674
"15639",8,23,"spillover2","rp",53,"spillover2 rp",2,0,3258,3258,0.5,0.5,3258
"15641",8,9,"spillover2","rp",53,"spillover2 rp",4,0,4527,4527,-0.5,0.5,4527
"15643",8,16,"spillover2","rp",53,"spillover2 rp",3,0,2885,2885,-0.5,-0.5,2885
"15645",8,3,"spillover2","rp",53,"spillover2 rp",2,0,4001,4001,0.5,0.5,4001
"15647",8,6,"spillover2","rp",53,"spillover2 rp",1,0,681,681,0.5,-0.5,681
"15649",8,19,"spillover2","rp",53,"spillover2 rp",2,0,6280,6280,0.5,0.5,6280
"15651",8,17,"spillover2","rp",53,"spillover2 rp",4,0,3170,3170,-0.5,0.5,3170
"15653",8,10,"spillover2","rp",53,"spillover2 rp",1,0,2276,2276,0.5,-0.5,2276
"15655",8,7,"spillover2","rp",53,"spillover2 rp",2,0,4570,4570,0.5,0.5,4570
"15657",8,24,"spillover2","rp",53,"spillover2 rp",3,0,4014,4014,-0.5,-0.5,4014
"15659",8,13,"spillover2","rp",53,"spillover2 rp",4,0,3040,3040,-0.5,0.5,3040
"15662",9,16,"spillover2","rp",53,"spillover2 rp",4,0,2056,2056,-0.5,0.5,2056
"15664",9,21,"spillover2","rp",53,"spillover2 rp",1,0,2116,2116,0.5,-0.5,2116
"15666",9,5,"spillover2","rp",53,"spillover2 rp",1,0,1356,1356,0.5,-0.5,1356
"15668",9,11,"spillover2","rp",53,"spillover2 rp",3,0,846,846,-0.5,-0.5,846
"15670",9,14,"spillover2","rp",53,"spillover2 rp",2,0,3038,3038,0.5,0.5,3038
"15672",9,3,"spillover2","rp",53,"spillover2 rp",3,0,4364,4364,-0.5,-0.5,4364
"15674",9,2,"spillover2","rp",53,"spillover2 rp",2,0,9826,9826,0.5,0.5,9826
"15676",9,10,"spillover2","rp",53,"spillover2 rp",2,0,870,870,0.5,0.5,870
"15678",9,24,"spillover2","rp",53,"spillover2 rp",4,0,4686,4686,-0.5,0.5,4686
"15680",9,7,"spillover2","rp",53,"spillover2 rp",3,0,3248,3248,-0.5,-0.5,3248
"15682",9,20,"spillover2","rp",53,"spillover2 rp",4,0,2874,2874,-0.5,0.5,2874
"15684",9,19,"spillover2","rp",53,"spillover2 rp",3,0,12252,12252,-0.5,-0.5,12252
"15686",9,15,"spillover2","rp",53,"spillover2 rp",3,0,1484,1484,-0.5,-0.5,1484
"15688",9,1,"spillover2","rp",53,"spillover2 rp",1,0,1458,1458,0.5,-0.5,1458
"15690",9,18,"spillover2","rp",53,"spillover2 rp",2,0,624,624,0.5,0.5,624
"15692",9,17,"spillover2","rp",53,"spillover2 rp",1,0,5622,5622,0.5,-0.5,5622
"15694",9,23,"spillover2","rp",53,"spillover2 rp",3,0,2948,2948,-0.5,-0.5,2948
"15696",9,9,"spillover2","rp",53,"spillover2 rp",1,0,2520,2520,0.5,-0.5,2520
"15698",9,13,"spillover2","rp",53,"spillover2 rp",1,0,2008,2008,0.5,-0.5,2008
"15700",9,4,"spillover2","rp",53,"spillover2 rp",4,0,2904,2904,-0.5,0.5,2904
"15702",9,22,"spillover2","rp",53,"spillover2 rp",2,0,1282,1282,0.5,0.5,1282
"15704",9,8,"spillover2","rp",53,"spillover2 rp",4,0,1218,1218,-0.5,0.5,1218
"15706",9,12,"spillover2","rp",53,"spillover2 rp",4,0,2622,2622,-0.5,0.5,2622
"15708",9,6,"spillover2","rp",53,"spillover2 rp",2,0,2646,2646,0.5,0.5,2646
"15709",10,23,"spillover2","rp",53,"spillover2 rp",4,0,2538,2538,-0.5,0.5,2538
"15711",10,18,"spillover2","rp",53,"spillover2 rp",3,0,2226,2226,-0.5,-0.5,2226
"15713",10,19,"spillover2","rp",53,"spillover2 rp",4,0,770,770,-0.5,0.5,770
"15715",10,16,"spillover2","rp",53,"spillover2 rp",1,0,492,492,0.5,-0.5,492
"15717",10,17,"spillover2","rp",53,"spillover2 rp",2,0,2822,2822,0.5,0.5,2822
"15719",10,1,"spillover2","rp",53,"spillover2 rp",2,0,2510,2510,0.5,0.5,2510
"15721",10,22,"spillover2","rp",79,"spillover2 rp",3,0,2658,2658,-0.5,-0.5,2658
"15723",10,20,"spillover2","rp",79,"spillover2 rp",1,0,1508,1508,0.5,-0.5,1508
"15725",10,14,"spillover2","rp",79,"spillover2 rp",3,0,1464,1464,-0.5,-0.5,1464
"15727",10,11,"spillover2","rp",79,"spillover2 rp",4,0,2224,2224,-0.5,0.5,2224
"15729",10,15,"spillover2","rp",79,"spillover2 rp",4,0,3112,3112,-0.5,0.5,3112
"15731",10,7,"spillover2","rp",79,"spillover2 rp",4,0,1594,1594,-0.5,0.5,1594
"15733",10,13,"spillover2","rp",79,"spillover2 rp",2,0,366,366,0.5,0.5,366
"15735",10,24,"spillover2","rp",79,"spillover2 rp",1,0,342,342,0.5,-0.5,342
"15737",10,8,"spillover2","rp",79,"spillover2 rp",1,0,1408,1408,0.5,-0.5,1408
"15739",10,3,"spillover2","rp",79,"spillover2 rp",4,0,1076,1076,-0.5,0.5,1076
"15741",10,6,"spillover2","rp",79,"spillover2 rp",3,0,434,434,-0.5,-0.5,434
"15743",10,4,"spillover2","rp",79,"spillover2 rp",1,0,630,630,0.5,-0.5,630
"15745",10,5,"spillover2","rp",79,"spillover2 rp",2,0,1632,1632,0.5,0.5,1632
"15747",10,21,"spillover2","rp",79,"spillover2 rp",2,0,450,450,0.5,0.5,450
"15749",10,9,"spillover2","rp",79,"spillover2 rp",2,0,624,624,0.5,0.5,624
"15751",10,2,"spillover2","rp",79,"spillover2 rp",3,0,2110,2110,-0.5,-0.5,2110
"15753",10,12,"spillover2","rp",79,"spillover2 rp",1,0,666,666,0.5,-0.5,666
"15755",10,10,"spillover2","rp",79,"spillover2 rp",3,0,392,392,-0.5,-0.5,392
"15757",11,3,"spillover2","rp",79,"spillover2 rp",1,0,2206,2206,0.5,-0.5,2206
"15759",11,18,"spillover2","rp",79,"spillover2 rp",4,0,986,986,-0.5,0.5,986
"15761",11,24,"spillover2","rp",79,"spillover2 rp",2,0,2684,2684,0.5,0.5,2684
"15763",11,15,"spillover2","rp",79,"spillover2 rp",1,0,742,742,0.5,-0.5,742
"15765",11,9,"spillover2","rp",79,"spillover2 rp",3,0,904,904,-0.5,-0.5,904
"15767",11,10,"spillover2","rp",79,"spillover2 rp",4,0,672,672,-0.5,0.5,672
"15769",11,2,"spillover2","rp",79,"spillover2 rp",4,0,2516,2516,-0.5,0.5,2516
"15771",11,19,"spillover2","rp",79,"spillover2 rp",1,0,892,892,0.5,-0.5,892
"15773",11,12,"spillover2","rp",79,"spillover2 rp",2,0,1364,1364,0.5,0.5,1364
"15775",11,16,"spillover2","rp",79,"spillover2 rp",2,0,2336,2336,0.5,0.5,2336
"15777",11,22,"spillover2","rp",79,"spillover2 rp",4,0,1502,1502,-0.5,0.5,1502
"15779",11,21,"spillover2","rp",79,"spillover2 rp",3,0,1680,1680,-0.5,-0.5,1680
"15781",11,1,"spillover2","rp",79,"spillover2 rp",3,0,1056,1056,-0.5,-0.5,1056
"15783",11,20,"spillover2","rp",79,"spillover2 rp",2,0,1286,1286,0.5,0.5,1286
"15785",11,14,"spillover2","rp",79,"spillover2 rp",4,0,2996,2996,-0.5,0.5,2996
"15787",11,17,"spillover2","rp",79,"spillover2 rp",3,0,1016,1016,-0.5,-0.5,1016
"15789",11,4,"spillover2","rp",79,"spillover2 rp",2,0,2890,2890,0.5,0.5,2890
"15791",11,11,"spillover2","rp",79,"spillover2 rp",1,0,480,480,0.5,-0.5,480
"15793",11,6,"spillover2","rp",79,"spillover2 rp",4,0,482,482,-0.5,0.5,482
"15795",11,8,"spillover2","rp",79,"spillover2 rp",2,0,1032,1032,0.5,0.5,1032
"15797",11,23,"spillover2","rp",79,"spillover2 rp",1,0,986,986,0.5,-0.5,986
"15799",11,5,"spillover2","rp",79,"spillover2 rp",3,0,1110,1110,-0.5,-0.5,1110
"15801",11,7,"spillover2","rp",79,"spillover2 rp",1,0,2386,2386,0.5,-0.5,2386
"15803",11,13,"spillover2","rp",79,"spillover2 rp",3,0,642,642,-0.5,-0.5,642
"15805",12,14,"spillover2","rp",79,"spillover2 rp",3,0,444,444,-0.5,-0.5,444
"15807",12,7,"spillover2","rp",79,"spillover2 rp",4,0,1512,1512,-0.5,0.5,1512
"15809",12,11,"spillover2","rp",79,"spillover2 rp",4,0,729,729,-0.5,0.5,729
"15811",12,19,"spillover2","rp",79,"spillover2 rp",4,0,337,337,-0.5,0.5,337
"15813",12,24,"spillover2","rp",79,"spillover2 rp",1,0,177,177,0.5,-0.5,177
"15815",12,18,"spillover2","rp",79,"spillover2 rp",3,0,1193,1193,-0.5,-0.5,1193
"15817",12,15,"spillover2","rp",79,"spillover2 rp",4,0,317,317,-0.5,0.5,317
"15819",12,20,"spillover2","rp",79,"spillover2 rp",1,0,6524,6524,0.5,-0.5,6524
"15821",12,22,"spillover2","rp",79,"spillover2 rp",3,0,378,378,-0.5,-0.5,378
"15823",12,23,"spillover2","rp",79,"spillover2 rp",4,0,511,511,-0.5,0.5,511
"15825",12,2,"spillover2","rp",79,"spillover2 rp",3,0,790,790,-0.5,-0.5,790
"15827",12,6,"spillover2","rp",79,"spillover2 rp",3,0,316,316,-0.5,-0.5,316
"15829",12,3,"spillover2","rp",79,"spillover2 rp",4,0,862,862,-0.5,0.5,862
"15831",12,4,"spillover2","rp",79,"spillover2 rp",1,0,4664,4664,0.5,-0.5,4664
"15833",12,9,"spillover2","rp",79,"spillover2 rp",2,0,242,242,0.5,0.5,242
"15835",12,1,"spillover2","rp",79,"spillover2 rp",2,0,796,796,0.5,0.5,796
"15837",12,13,"spillover2","rp",79,"spillover2 rp",2,0,3519,3519,0.5,0.5,3519
"15839",12,16,"spillover2","rp",79,"spillover2 rp",1,0,494,494,0.5,-0.5,494
"15841",12,8,"spillover2","rp",79,"spillover2 rp",1,0,333,333,0.5,-0.5,333
"15843",12,5,"spillover2","rp",79,"spillover2 rp",2,0,1765,1765,0.5,0.5,1765
"15845",12,21,"spillover2","rp",79,"spillover2 rp",2,0,6770,6770,0.5,0.5,6770
"15847",12,10,"spillover2","rp",79,"spillover2 rp",3,0,621,621,-0.5,-0.5,621
"15849",12,17,"spillover2","rp",79,"spillover2 rp",2,0,607,607,0.5,0.5,607
"15851",12,12,"spillover2","rp",79,"spillover2 rp",1,0,551,551,0.5,-0.5,551
"15854",13,7,"spillover2","rp",79,"spillover2 rp",2,0,1036,1036,0.5,0.5,1036
"15856",13,3,"spillover2","rp",79,"spillover2 rp",2,0,1462,1462,0.5,0.5,1462
