"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"976",2,3,"disamb","rp",71,"disamb rp",4,0,939,939,-0.5,0.5,939
"978",2,9,"disamb","rp",71,"disamb rp",2,0,1107,1107,0.5,0.5,1107
"980",2,21,"disamb","rp",71,"disamb rp",2,0,229,229,0.5,0.5,229
"982",2,15,"disamb","rp",71,"disamb rp",4,0,501,501,-0.5,0.5,501
"984",2,18,"disamb","rp",71,"disamb rp",3,0,264,264,-0.5,-0.5,264
"986",2,6,"disamb","rp",71,"disamb rp",3,0,166,166,-0.5,-0.5,166
"988",2,5,"disamb","rp",71,"disamb rp",2,0,154,154,0.5,0.5,154
"990",2,14,"disamb","rp",71,"disamb rp",3,0,867,867,-0.5,-0.5,867
"992",2,1,"disamb","rp",71,"disamb rp",2,0,467,467,0.5,0.5,467
"994",2,20,"disamb","rp",71,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"996",2,11,"disamb","rp",71,"disamb rp",4,0,210,210,-0.5,0.5,210
"998",2,7,"disamb","rp",71,"disamb rp",4,0,464,464,-0.5,0.5,464
"1000",2,23,"disamb","rp",71,"disamb rp",4,0,523,523,-0.5,0.5,523
"1002",2,8,"disamb","rp",71,"disamb rp",1,0,362,362,0.5,-0.5,362
"1004",2,17,"disamb","rp",71,"disamb rp",2,0,565,565,0.5,0.5,565
"1006",2,24,"disamb","rp",71,"disamb rp",1,0,241,241,0.5,-0.5,241
"1008",2,22,"disamb","rp",71,"disamb rp",3,0,234,234,-0.5,-0.5,234
"1682",3,18,"disamb","rp",72,"disamb rp",4,0,288,288,-0.5,0.5,288
"1684",3,7,"disamb","rp",72,"disamb rp",1,0,266,266,0.5,-0.5,266
"1686",3,16,"disamb","rp",72,"disamb rp",2,0,695,695,0.5,0.5,695
"1688",3,5,"disamb","rp",72,"disamb rp",3,0,414,414,-0.5,-0.5,414
"1690",3,24,"disamb","rp",72,"disamb rp",2,0,355,355,0.5,0.5,355
"1692",3,4,"disamb","rp",72,"disamb rp",2,0,198,198,0.5,0.5,198
"1694",3,14,"disamb","rp",72,"disamb rp",4,0,167,167,-0.5,0.5,167
"1696",3,1,"disamb","rp",72,"disamb rp",3,0,285,285,-0.5,-0.5,285
"1698",3,9,"disamb","rp",72,"disamb rp",3,0,615,615,-0.5,-0.5,615
"1700",3,22,"disamb","rp",72,"disamb rp",4,0,220,220,-0.5,0.5,220
"1702",3,10,"disamb","rp",72,"disamb rp",4,0,205,205,-0.5,0.5,205
"1704",3,6,"disamb","rp",72,"disamb rp",4,0,238,238,-0.5,0.5,238
"1706",3,23,"disamb","rp",72,"disamb rp",1,0,279,279,0.5,-0.5,279
"1708",3,17,"disamb","rp",72,"disamb rp",3,0,286,286,-0.5,-0.5,286
"1710",3,19,"disamb","rp",72,"disamb rp",1,0,452,452,0.5,-0.5,452
"1712",3,13,"disamb","rp",72,"disamb rp",3,0,558,558,-0.5,-0.5,558
"1714",3,20,"disamb","rp",72,"disamb rp",2,0,756,756,0.5,0.5,756
"1716",3,11,"disamb","rp",72,"disamb rp",1,0,302,302,0.5,-0.5,302
"1718",3,2,"disamb","rp",72,"disamb rp",4,0,177,177,-0.5,0.5,177
"1720",3,12,"disamb","rp",72,"disamb rp",2,0,310,310,0.5,0.5,310
"1722",3,21,"disamb","rp",72,"disamb rp",3,0,397,397,-0.5,-0.5,397
"1724",3,15,"disamb","rp",72,"disamb rp",1,0,915,915,0.5,-0.5,915
"1726",3,8,"disamb","rp",72,"disamb rp",2,0,391,391,0.5,0.5,391
"1728",3,3,"disamb","rp",72,"disamb rp",1,0,697,697,0.5,-0.5,697
"2382",4,7,"disamb","rp",66,"disamb rp",2,0,720,720,0.5,0.5,720
"2384",4,8,"disamb","rp",66,"disamb rp",3,0,282,282,-0.5,-0.5,282
"2386",4,11,"disamb","rp",66,"disamb rp",2,0,520,520,0.5,0.5,520
"2388",4,22,"disamb","rp",66,"disamb rp",1,0,798,798,0.5,-0.5,798
"2390",4,1,"disamb","rp",66,"disamb rp",4,0,628,628,-0.5,0.5,628
"2392",4,20,"disamb","rp",66,"disamb rp",3,0,287,287,-0.5,-0.5,287
"2394",4,23,"disamb","rp",66,"disamb rp",2,0,282,282,0.5,0.5,282
"2396",4,3,"disamb","rp",66,"disamb rp",2,0,5626,5626,0.5,0.5,NA
"2399",4,19,"disamb","rp",66,"disamb rp",2,0,262,262,0.5,0.5,262
"2401",4,13,"disamb","rp",66,"disamb rp",4,0,224,224,-0.5,0.5,224
"2403",4,9,"disamb","rp",66,"disamb rp",4,0,269,269,-0.5,0.5,269
"2405",4,2,"disamb","rp",66,"disamb rp",1,0,529,529,0.5,-0.5,529
"2408",4,4,"disamb","rp",66,"disamb rp",3,0,479,479,-0.5,-0.5,479
"2410",4,12,"disamb","rp",66,"disamb rp",3,0,488,488,-0.5,-0.5,488
"2412",4,16,"disamb","rp",66,"disamb rp",3,0,400,400,-0.5,-0.5,400
"2415",4,18,"disamb","rp",66,"disamb rp",1,0,325,325,0.5,-0.5,325
"2417",4,24,"disamb","rp",66,"disamb rp",3,0,293,293,-0.5,-0.5,293
"2419",4,6,"disamb","rp",66,"disamb rp",1,0,369,369,0.5,-0.5,369
"2421",4,17,"disamb","rp",66,"disamb rp",4,0,263,263,-0.5,0.5,263
"2424",4,14,"disamb","rp",66,"disamb rp",1,0,613,613,0.5,-0.5,613
"3061",5,13,"disamb","rp",71,"disamb rp",1,0,288,288,0.5,-0.5,288
"3063",5,4,"disamb","rp",71,"disamb rp",4,0,325,325,-0.5,0.5,325
"3065",5,9,"disamb","rp",71,"disamb rp",1,0,289,289,0.5,-0.5,289
"3067",5,8,"disamb","rp",71,"disamb rp",4,0,505,505,-0.5,0.5,505
"3069",5,7,"disamb","rp",71,"disamb rp",3,0,481,481,-0.5,-0.5,481
"3071",5,16,"disamb","rp",71,"disamb rp",4,0,886,886,-0.5,0.5,886
"3073",5,19,"disamb","rp",71,"disamb rp",3,0,1122,1122,-0.5,-0.5,1122
"3075",5,17,"disamb","rp",71,"disamb rp",1,0,448,448,0.5,-0.5,448
"3077",5,3,"disamb","rp",71,"disamb rp",3,0,292,292,-0.5,-0.5,292
"3079",5,14,"disamb","rp",71,"disamb rp",2,0,1818,1818,0.5,0.5,1818
"3081",5,1,"disamb","rp",71,"disamb rp",1,0,522,522,0.5,-0.5,522
"3083",5,15,"disamb","rp",71,"disamb rp",3,0,279,279,-0.5,-0.5,279
"3085",5,22,"disamb","rp",71,"disamb rp",2,1,0,NA,0.5,0.5,NA
"3087",5,18,"disamb","rp",71,"disamb rp",2,0,414,414,0.5,0.5,414
"3089",5,5,"disamb","rp",71,"disamb rp",1,0,320,320,0.5,-0.5,320
"3091",5,2,"disamb","rp",71,"disamb rp",2,0,402,402,0.5,0.5,402
"3093",5,23,"disamb","rp",71,"disamb rp",3,0,542,542,-0.5,-0.5,542
"3095",5,21,"disamb","rp",71,"disamb rp",1,0,1138,1138,0.5,-0.5,1138
"3097",5,20,"disamb","rp",71,"disamb rp",4,0,382,382,-0.5,0.5,382
"3099",5,10,"disamb","rp",71,"disamb rp",2,0,332,332,0.5,0.5,332
"3101",5,12,"disamb","rp",71,"disamb rp",4,0,405,405,-0.5,0.5,405
"3103",5,11,"disamb","rp",71,"disamb rp",3,0,750,750,-0.5,-0.5,750
"3105",5,24,"disamb","rp",71,"disamb rp",4,0,363,363,-0.5,0.5,363
"3107",5,6,"disamb","rp",71,"disamb rp",2,0,443,443,0.5,0.5,443
"3782",6,4,"disamb","rp",70,"disamb rp",1,0,310,310,0.5,-0.5,310
"3784",6,23,"disamb","rp",70,"disamb rp",4,0,660,660,-0.5,0.5,660
"3786",6,12,"disamb","rp",70,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"3788",6,19,"disamb","rp",70,"disamb rp",4,0,917,917,-0.5,0.5,917
"3790",6,21,"disamb","rp",70,"disamb rp",2,1,0,NA,0.5,0.5,NA
"3792",6,9,"disamb","rp",70,"disamb rp",2,0,849,849,0.5,0.5,849
"3794",6,3,"disamb","rp",70,"disamb rp",4,0,663,663,-0.5,0.5,663
"3796",6,1,"disamb","rp",70,"disamb rp",2,0,258,258,0.5,0.5,258
"3798",6,6,"disamb","rp",70,"disamb rp",3,0,416,416,-0.5,-0.5,416
"3800",6,14,"disamb","rp",70,"disamb rp",3,0,376,376,-0.5,-0.5,376
"3802",6,7,"disamb","rp",70,"disamb rp",4,0,375,375,-0.5,0.5,375
"3804",6,8,"disamb","rp",70,"disamb rp",1,0,383,383,0.5,-0.5,383
"3806",6,18,"disamb","rp",70,"disamb rp",3,0,257,257,-0.5,-0.5,257
"3808",6,24,"disamb","rp",70,"disamb rp",1,0,608,608,0.5,-0.5,608
"3810",6,15,"disamb","rp",70,"disamb rp",4,0,521,521,-0.5,0.5,521
"3812",6,10,"disamb","rp",70,"disamb rp",3,0,547,547,-0.5,-0.5,547
"3814",6,16,"disamb","rp",70,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"3816",6,13,"disamb","rp",70,"disamb rp",2,0,460,460,0.5,0.5,460
"3818",6,17,"disamb","rp",70,"disamb rp",2,0,303,303,0.5,0.5,303
"3820",6,22,"disamb","rp",70,"disamb rp",3,0,1108,1108,-0.5,-0.5,1108
"3822",6,20,"disamb","rp",70,"disamb rp",1,0,605,605,0.5,-0.5,605
"3824",6,5,"disamb","rp",70,"disamb rp",2,1,0,NA,0.5,0.5,NA
"3826",6,11,"disamb","rp",70,"disamb rp",4,0,324,324,-0.5,0.5,324
"3828",6,2,"disamb","rp",70,"disamb rp",3,0,520,520,-0.5,-0.5,520
"4502",7,20,"disamb","rp",63,"disamb rp",2,0,305,305,0.5,0.5,305
"4504",7,4,"disamb","rp",63,"disamb rp",2,0,235,235,0.5,0.5,235
"4506",7,14,"disamb","rp",63,"disamb rp",4,0,242,242,-0.5,0.5,242
"4508",7,24,"disamb","rp",63,"disamb rp",2,0,145,145,0.5,0.5,145
"4510",7,8,"disamb","rp",63,"disamb rp",2,0,128,128,0.5,0.5,128
"4512",7,21,"disamb","rp",63,"disamb rp",3,0,325,325,-0.5,-0.5,325
"4514",7,18,"disamb","rp",63,"disamb rp",4,0,212,212,-0.5,0.5,212
"4516",7,5,"disamb","rp",63,"disamb rp",3,0,165,165,-0.5,-0.5,165
"4518",7,1,"disamb","rp",63,"disamb rp",3,0,313,313,-0.5,-0.5,313
"4520",7,19,"disamb","rp",63,"disamb rp",1,0,431,431,0.5,-0.5,431
"4522",7,16,"disamb","rp",63,"disamb rp",2,0,560,560,0.5,0.5,560
"4524",7,15,"disamb","rp",63,"disamb rp",1,0,300,300,0.5,-0.5,300
"4526",7,23,"disamb","rp",63,"disamb rp",1,0,185,185,0.5,-0.5,185
"4528",7,10,"disamb","rp",63,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"4530",7,9,"disamb","rp",63,"disamb rp",3,0,212,212,-0.5,-0.5,212
"4532",7,6,"disamb","rp",63,"disamb rp",4,0,188,188,-0.5,0.5,188
"4534",7,2,"disamb","rp",63,"disamb rp",4,0,263,263,-0.5,0.5,263
"4536",7,7,"disamb","rp",63,"disamb rp",1,0,331,331,0.5,-0.5,331
"4538",7,13,"disamb","rp",63,"disamb rp",3,0,304,304,-0.5,-0.5,304
"4540",7,12,"disamb","rp",63,"disamb rp",2,0,176,176,0.5,0.5,176
"4542",7,11,"disamb","rp",63,"disamb rp",1,0,168,168,0.5,-0.5,168
"4544",7,3,"disamb","rp",63,"disamb rp",1,0,154,154,0.5,-0.5,154
"4546",7,17,"disamb","rp",63,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"4548",7,22,"disamb","rp",63,"disamb rp",4,0,461,461,-0.5,0.5,461
"5221",8,1,"disamb","rp",63,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"5223",8,8,"disamb","rp",63,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"5225",8,4,"disamb","rp",63,"disamb rp",3,0,236,236,-0.5,-0.5,236
"5227",8,5,"disamb","rp",63,"disamb rp",4,0,201,201,-0.5,0.5,201
"5229",8,15,"disamb","rp",63,"disamb rp",2,0,3326,3326,0.5,0.5,3326
"5231",8,14,"disamb","rp",63,"disamb rp",1,0,132,132,0.5,-0.5,132
"5233",8,21,"disamb","rp",63,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"5235",8,18,"disamb","rp",63,"disamb rp",1,0,5142,5142,0.5,-0.5,5142
"5237",8,2,"disamb","rp",63,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"5239",8,11,"disamb","rp",63,"disamb rp",2,0,236,236,0.5,0.5,236
"5241",8,22,"disamb","rp",63,"disamb rp",1,0,1342,1342,0.5,-0.5,1342
"5243",8,12,"disamb","rp",63,"disamb rp",3,0,1061,1061,-0.5,-0.5,1061
"5245",8,20,"disamb","rp",63,"disamb rp",3,0,181,181,-0.5,-0.5,181
"5247",8,23,"disamb","rp",63,"disamb rp",2,1,0,NA,0.5,0.5,NA
"5249",8,9,"disamb","rp",63,"disamb rp",4,0,160,160,-0.5,0.5,160
"5251",8,16,"disamb","rp",63,"disamb rp",3,0,187,187,-0.5,-0.5,187
"5253",8,3,"disamb","rp",63,"disamb rp",2,1,0,NA,0.5,0.5,NA
"5255",8,6,"disamb","rp",63,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"5257",8,19,"disamb","rp",63,"disamb rp",2,0,207,207,0.5,0.5,207
"5259",8,17,"disamb","rp",63,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"5261",8,10,"disamb","rp",63,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"5263",8,7,"disamb","rp",63,"disamb rp",2,0,152,152,0.5,0.5,152
"5265",8,24,"disamb","rp",63,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"5267",8,13,"disamb","rp",63,"disamb rp",4,0,202,202,-0.5,0.5,202
"5942",9,16,"disamb","rp",70,"disamb rp",4,0,798,798,-0.5,0.5,798
"5944",9,21,"disamb","rp",70,"disamb rp",1,0,634,634,0.5,-0.5,634
"5946",9,5,"disamb","rp",70,"disamb rp",1,0,402,402,0.5,-0.5,402
"5948",9,11,"disamb","rp",70,"disamb rp",3,0,278,278,-0.5,-0.5,278
"5950",9,14,"disamb","rp",70,"disamb rp",2,0,6262,6262,0.5,0.5,NA
"5952",9,3,"disamb","rp",70,"disamb rp",3,0,278,278,-0.5,-0.5,278
"5954",9,2,"disamb","rp",70,"disamb rp",2,0,310,310,0.5,0.5,310
"5956",9,10,"disamb","rp",70,"disamb rp",2,0,240,240,0.5,0.5,240
"5958",9,24,"disamb","rp",70,"disamb rp",4,0,242,242,-0.5,0.5,242
"5960",9,7,"disamb","rp",70,"disamb rp",3,0,274,274,-0.5,-0.5,274
"5962",9,20,"disamb","rp",70,"disamb rp",4,0,250,250,-0.5,0.5,250
"5964",9,19,"disamb","rp",70,"disamb rp",3,0,2000,2000,-0.5,-0.5,2000
"5966",9,15,"disamb","rp",70,"disamb rp",3,0,298,298,-0.5,-0.5,298
"5968",9,1,"disamb","rp",70,"disamb rp",1,0,3018,3018,0.5,-0.5,3018
"5970",9,18,"disamb","rp",70,"disamb rp",2,0,1552,1552,0.5,0.5,1552
"5972",9,17,"disamb","rp",70,"disamb rp",1,0,984,984,0.5,-0.5,984
"5974",9,23,"disamb","rp",70,"disamb rp",3,0,458,458,-0.5,-0.5,458
"5976",9,9,"disamb","rp",70,"disamb rp",1,0,490,490,0.5,-0.5,490
"5978",9,13,"disamb","rp",70,"disamb rp",1,0,458,458,0.5,-0.5,458
"5980",9,4,"disamb","rp",70,"disamb rp",4,0,766,766,-0.5,0.5,766
"5982",9,22,"disamb","rp",70,"disamb rp",2,0,1100,1100,0.5,0.5,1100
"5984",9,8,"disamb","rp",70,"disamb rp",4,0,372,372,-0.5,0.5,372
"5986",9,12,"disamb","rp",70,"disamb rp",4,0,192,192,-0.5,0.5,192
"5988",9,6,"disamb","rp",70,"disamb rp",2,0,248,248,0.5,0.5,248
"6661",10,23,"disamb","rp",70,"disamb rp",4,0,2400,2400,-0.5,0.5,2400
"6663",10,18,"disamb","rp",70,"disamb rp",3,0,252,252,-0.5,-0.5,252
"6665",10,19,"disamb","rp",70,"disamb rp",4,0,204,204,-0.5,0.5,204
"6667",10,16,"disamb","rp",70,"disamb rp",1,0,1862,1862,0.5,-0.5,1862
"6669",10,17,"disamb","rp",70,"disamb rp",2,0,258,258,0.5,0.5,258
"6671",10,1,"disamb","rp",70,"disamb rp",2,0,4518,4518,0.5,0.5,4518
"6673",10,22,"disamb","rp",70,"disamb rp",3,0,404,404,-0.5,-0.5,404
"6675",10,20,"disamb","rp",70,"disamb rp",1,0,154,154,0.5,-0.5,154
"6677",10,14,"disamb","rp",70,"disamb rp",3,0,244,244,-0.5,-0.5,244
"6679",10,11,"disamb","rp",70,"disamb rp",4,0,340,340,-0.5,0.5,340
"6681",10,15,"disamb","rp",70,"disamb rp",4,0,430,430,-0.5,0.5,430
"6683",10,7,"disamb","rp",70,"disamb rp",4,0,640,640,-0.5,0.5,640
"6685",10,13,"disamb","rp",70,"disamb rp",2,0,392,392,0.5,0.5,392
"6687",10,24,"disamb","rp",70,"disamb rp",1,0,2706,2706,0.5,-0.5,2706
"6689",10,8,"disamb","rp",70,"disamb rp",1,0,236,236,0.5,-0.5,236
"6691",10,3,"disamb","rp",70,"disamb rp",4,0,924,924,-0.5,0.5,924
"6693",10,6,"disamb","rp",70,"disamb rp",3,0,238,238,-0.5,-0.5,238
"6695",10,4,"disamb","rp",70,"disamb rp",1,0,1156,1156,0.5,-0.5,1156
"6697",10,5,"disamb","rp",70,"disamb rp",2,0,242,242,0.5,0.5,242
"6699",10,21,"disamb","rp",70,"disamb rp",2,0,136,136,0.5,0.5,136
"6701",10,9,"disamb","rp",70,"disamb rp",2,0,218,218,0.5,0.5,218
"6703",10,2,"disamb","rp",70,"disamb rp",3,0,234,234,-0.5,-0.5,234
"6705",10,12,"disamb","rp",70,"disamb rp",1,0,172,172,0.5,-0.5,172
"6707",10,10,"disamb","rp",70,"disamb rp",3,0,188,188,-0.5,-0.5,188
"7381",11,3,"disamb","rp",73,"disamb rp",1,0,170,170,0.5,-0.5,170
"7383",11,18,"disamb","rp",73,"disamb rp",4,0,432,432,-0.5,0.5,432
"7385",11,24,"disamb","rp",73,"disamb rp",2,0,318,318,0.5,0.5,318
"7387",11,15,"disamb","rp",73,"disamb rp",1,0,380,380,0.5,-0.5,380
"7389",11,9,"disamb","rp",73,"disamb rp",3,0,326,326,-0.5,-0.5,326
"7391",11,10,"disamb","rp",73,"disamb rp",4,0,574,574,-0.5,0.5,574
"7393",11,2,"disamb","rp",73,"disamb rp",4,0,372,372,-0.5,0.5,372
"7395",11,19,"disamb","rp",73,"disamb rp",1,0,1086,1086,0.5,-0.5,1086
"7397",11,12,"disamb","rp",73,"disamb rp",2,0,2080,2080,0.5,0.5,2080
"7399",11,16,"disamb","rp",73,"disamb rp",2,0,630,630,0.5,0.5,630
"7401",11,22,"disamb","rp",73,"disamb rp",4,0,200,200,-0.5,0.5,200
"7403",11,21,"disamb","rp",73,"disamb rp",3,0,336,336,-0.5,-0.5,336
"7405",11,1,"disamb","rp",73,"disamb rp",3,0,362,362,-0.5,-0.5,362
"7407",11,20,"disamb","rp",73,"disamb rp",2,0,480,480,0.5,0.5,480
"7409",11,14,"disamb","rp",73,"disamb rp",4,0,460,460,-0.5,0.5,460
"7411",11,17,"disamb","rp",73,"disamb rp",3,0,244,244,-0.5,-0.5,244
"7413",11,4,"disamb","rp",73,"disamb rp",2,0,354,354,0.5,0.5,354
"7415",11,11,"disamb","rp",73,"disamb rp",1,0,660,660,0.5,-0.5,660
"7417",11,6,"disamb","rp",73,"disamb rp",4,0,302,302,-0.5,0.5,302
"7419",11,8,"disamb","rp",73,"disamb rp",2,0,354,354,0.5,0.5,354
"7421",11,23,"disamb","rp",73,"disamb rp",1,0,848,848,0.5,-0.5,848
"7423",11,5,"disamb","rp",73,"disamb rp",3,0,350,350,-0.5,-0.5,350
"7425",11,7,"disamb","rp",73,"disamb rp",1,0,2204,2204,0.5,-0.5,2204
"7427",11,13,"disamb","rp",73,"disamb rp",3,0,356,356,-0.5,-0.5,356
"8101",12,14,"disamb","rp",69,"disamb rp",3,0,277,277,-0.5,-0.5,277
"8103",12,7,"disamb","rp",69,"disamb rp",4,0,473,473,-0.5,0.5,473
"8105",12,11,"disamb","rp",69,"disamb rp",4,0,368,368,-0.5,0.5,368
"8107",12,19,"disamb","rp",69,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"8109",12,24,"disamb","rp",69,"disamb rp",1,0,787,787,0.5,-0.5,787
"8111",12,18,"disamb","rp",69,"disamb rp",3,0,175,175,-0.5,-0.5,175
"8113",12,15,"disamb","rp",69,"disamb rp",4,0,229,229,-0.5,0.5,229
"8115",12,20,"disamb","rp",69,"disamb rp",1,0,150,150,0.5,-0.5,150
"8117",12,22,"disamb","rp",69,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"8119",12,23,"disamb","rp",69,"disamb rp",4,0,546,546,-0.5,0.5,546
"8121",12,2,"disamb","rp",69,"disamb rp",3,0,172,172,-0.5,-0.5,172
"8123",12,6,"disamb","rp",69,"disamb rp",3,0,266,266,-0.5,-0.5,266
"8125",12,3,"disamb","rp",69,"disamb rp",4,0,207,207,-0.5,0.5,207
"8127",12,4,"disamb","rp",69,"disamb rp",1,0,905,905,0.5,-0.5,905
"8129",12,9,"disamb","rp",69,"disamb rp",2,0,223,223,0.5,0.5,223
"8131",12,1,"disamb","rp",69,"disamb rp",2,0,483,483,0.5,0.5,483
"8133",12,13,"disamb","rp",69,"disamb rp",2,0,218,218,0.5,0.5,218
"8135",12,16,"disamb","rp",69,"disamb rp",1,0,193,193,0.5,-0.5,193
"8137",12,8,"disamb","rp",69,"disamb rp",1,0,741,741,0.5,-0.5,741
"8139",12,5,"disamb","rp",69,"disamb rp",2,0,869,869,0.5,0.5,869
"8141",12,21,"disamb","rp",69,"disamb rp",2,0,429,429,0.5,0.5,429
"8143",12,10,"disamb","rp",69,"disamb rp",3,0,607,607,-0.5,-0.5,607
"8145",12,17,"disamb","rp",69,"disamb rp",2,0,1180,1180,0.5,0.5,1180
"8147",12,12,"disamb","rp",69,"disamb rp",1,0,275,275,0.5,-0.5,275
"8822",13,7,"disamb","rp",75,"disamb rp",2,0,536,536,0.5,0.5,536
"8824",13,3,"disamb","rp",75,"disamb rp",2,0,544,544,0.5,0.5,544
"8826",13,20,"disamb","rp",75,"disamb rp",3,0,362,362,-0.5,-0.5,362
"8828",13,23,"disamb","rp",75,"disamb rp",2,0,900,900,0.5,0.5,900
"8830",13,2,"disamb","rp",75,"disamb rp",1,0,2214,2214,0.5,-0.5,2214
"8832",13,13,"disamb","rp",75,"disamb rp",4,0,322,322,-0.5,0.5,322
"8834",13,24,"disamb","rp",75,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"8836",13,11,"disamb","rp",75,"disamb rp",2,0,346,346,0.5,0.5,346
"8838",13,14,"disamb","rp",75,"disamb rp",1,0,4004,4004,0.5,-0.5,4004
"8840",13,8,"disamb","rp",75,"disamb rp",3,0,324,324,-0.5,-0.5,324
"8842",13,15,"disamb","rp",75,"disamb rp",2,0,760,760,0.5,0.5,760
"8844",13,4,"disamb","rp",75,"disamb rp",3,0,312,312,-0.5,-0.5,312
"8846",13,1,"disamb","rp",75,"disamb rp",4,0,408,408,-0.5,0.5,408
"8848",13,12,"disamb","rp",75,"disamb rp",3,0,346,346,-0.5,-0.5,346
"8850",13,10,"disamb","rp",75,"disamb rp",1,0,310,310,0.5,-0.5,310
"8852",13,9,"disamb","rp",75,"disamb rp",4,0,496,496,-0.5,0.5,496
"8854",13,17,"disamb","rp",75,"disamb rp",4,0,306,306,-0.5,0.5,306
"8856",13,22,"disamb","rp",75,"disamb rp",1,0,396,396,0.5,-0.5,396
"8858",13,21,"disamb","rp",75,"disamb rp",4,0,534,534,-0.5,0.5,534
"8860",13,6,"disamb","rp",75,"disamb rp",1,0,3098,3098,0.5,-0.5,3098
"8862",13,5,"disamb","rp",75,"disamb rp",4,0,294,294,-0.5,0.5,294
"8864",13,19,"disamb","rp",75,"disamb rp",2,0,338,338,0.5,0.5,338
"8866",13,16,"disamb","rp",75,"disamb rp",3,0,440,440,-0.5,-0.5,440
"8868",13,18,"disamb","rp",75,"disamb rp",1,0,372,372,0.5,-0.5,372
"9541",14,12,"disamb","rp",68,"disamb rp",4,0,1272,1272,-0.5,0.5,1272
"9543",14,23,"disamb","rp",68,"disamb rp",3,0,760,760,-0.5,-0.5,760
"9545",14,22,"disamb","rp",68,"disamb rp",2,0,4120,4120,0.5,0.5,4120
"9547",14,20,"disamb","rp",68,"disamb rp",4,0,4532,4532,-0.5,0.5,4532
"9549",14,10,"disamb","rp",68,"disamb rp",2,0,824,824,0.5,0.5,824
