"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"5921",5,4,"spillover2","fp",70,"spillover2 fp",4,0,1364,1364,-0.5,0.5,1364
"5923",5,9,"spillover2","fp",70,"spillover2 fp",1,0,585,585,0.5,-0.5,585
"5925",5,8,"spillover2","fp",70,"spillover2 fp",4,0,950,950,-0.5,0.5,950
"5927",5,7,"spillover2","fp",70,"spillover2 fp",3,0,1247,1247,-0.5,-0.5,1247
"5929",5,16,"spillover2","fp",70,"spillover2 fp",4,0,876,876,-0.5,0.5,876
"5931",5,19,"spillover2","fp",70,"spillover2 fp",3,0,750,750,-0.5,-0.5,750
"5933",5,17,"spillover2","fp",70,"spillover2 fp",1,0,429,429,0.5,-0.5,429
"5935",5,3,"spillover2","fp",70,"spillover2 fp",3,0,1195,1195,-0.5,-0.5,1195
"5937",5,14,"spillover2","fp",70,"spillover2 fp",2,0,802,802,0.5,0.5,802
"5939",5,1,"spillover2","fp",70,"spillover2 fp",1,0,664,664,0.5,-0.5,664
"5941",5,15,"spillover2","fp",70,"spillover2 fp",3,0,728,728,-0.5,-0.5,728
"5943",5,22,"spillover2","fp",70,"spillover2 fp",2,0,858,858,0.5,0.5,858
"5945",5,18,"spillover2","fp",70,"spillover2 fp",2,0,583,583,0.5,0.5,583
"5947",5,5,"spillover2","fp",70,"spillover2 fp",1,0,715,715,0.5,-0.5,715
"5949",5,2,"spillover2","fp",70,"spillover2 fp",2,0,927,927,0.5,0.5,927
"5951",5,23,"spillover2","fp",70,"spillover2 fp",3,0,823,823,-0.5,-0.5,823
"5953",5,21,"spillover2","fp",70,"spillover2 fp",1,0,539,539,0.5,-0.5,539
"5955",5,20,"spillover2","fp",70,"spillover2 fp",4,0,422,422,-0.5,0.5,422
"5957",5,10,"spillover2","fp",70,"spillover2 fp",2,0,999,999,0.5,0.5,999
"5959",5,12,"spillover2","fp",70,"spillover2 fp",4,0,254,254,-0.5,0.5,254
"5961",5,11,"spillover2","fp",70,"spillover2 fp",3,0,778,778,-0.5,-0.5,778
"5963",5,24,"spillover2","fp",70,"spillover2 fp",4,0,565,565,-0.5,0.5,565
"5965",5,6,"spillover2","fp",70,"spillover2 fp",2,0,558,558,0.5,0.5,558
"5968",6,4,"spillover2","fp",70,"spillover2 fp",1,0,214,214,0.5,-0.5,214
"5970",6,23,"spillover2","fp",70,"spillover2 fp",4,0,623,623,-0.5,0.5,623
"5972",6,12,"spillover2","fp",70,"spillover2 fp",1,0,1708,1708,0.5,-0.5,1708
"5974",6,19,"spillover2","fp",70,"spillover2 fp",4,0,737,737,-0.5,0.5,737
"5976",6,21,"spillover2","fp",70,"spillover2 fp",2,0,167,167,0.5,0.5,167
"5978",6,9,"spillover2","fp",70,"spillover2 fp",2,0,508,508,0.5,0.5,508
"5980",6,3,"spillover2","fp",70,"spillover2 fp",4,0,1002,1002,-0.5,0.5,1002
"5982",6,1,"spillover2","fp",70,"spillover2 fp",2,0,512,512,0.5,0.5,512
"5984",6,6,"spillover2","fp",70,"spillover2 fp",3,0,427,427,-0.5,-0.5,427
"5986",6,14,"spillover2","fp",70,"spillover2 fp",3,0,563,563,-0.5,-0.5,563
"5988",6,7,"spillover2","fp",70,"spillover2 fp",4,0,231,231,-0.5,0.5,231
"5990",6,8,"spillover2","fp",70,"spillover2 fp",1,0,524,524,0.5,-0.5,524
"5992",6,18,"spillover2","fp",70,"spillover2 fp",3,0,774,774,-0.5,-0.5,774
"5994",6,24,"spillover2","fp",70,"spillover2 fp",1,0,209,209,0.5,-0.5,209
"5996",6,15,"spillover2","fp",70,"spillover2 fp",4,0,373,373,-0.5,0.5,373
"5998",6,10,"spillover2","fp",70,"spillover2 fp",3,0,757,757,-0.5,-0.5,757
"6000",6,16,"spillover2","fp",70,"spillover2 fp",1,0,179,179,0.5,-0.5,179
"6002",6,13,"spillover2","fp",70,"spillover2 fp",2,0,556,556,0.5,0.5,556
"6004",6,17,"spillover2","fp",70,"spillover2 fp",2,0,535,535,0.5,0.5,535
"6006",6,22,"spillover2","fp",70,"spillover2 fp",3,0,1025,1025,-0.5,-0.5,1025
"6008",6,20,"spillover2","fp",70,"spillover2 fp",1,0,532,532,0.5,-0.5,532
"6010",6,5,"spillover2","fp",70,"spillover2 fp",2,0,683,683,0.5,0.5,683
"6012",6,11,"spillover2","fp",70,"spillover2 fp",4,0,589,589,-0.5,0.5,589
"6014",6,2,"spillover2","fp",70,"spillover2 fp",3,0,481,481,-0.5,-0.5,481
"6016",7,20,"spillover2","fp",70,"spillover2 fp",2,0,334,334,0.5,0.5,334
"6018",7,4,"spillover2","fp",70,"spillover2 fp",2,0,463,463,0.5,0.5,463
"6020",7,14,"spillover2","fp",70,"spillover2 fp",4,0,405,405,-0.5,0.5,405
"6022",7,24,"spillover2","fp",70,"spillover2 fp",2,0,563,563,0.5,0.5,563
"6024",7,8,"spillover2","fp",70,"spillover2 fp",2,0,194,194,0.5,0.5,194
"6026",7,21,"spillover2","fp",70,"spillover2 fp",3,0,415,415,-0.5,-0.5,415
"6028",7,18,"spillover2","fp",70,"spillover2 fp",4,0,274,274,-0.5,0.5,274
"6030",7,5,"spillover2","fp",70,"spillover2 fp",3,0,242,242,-0.5,-0.5,242
"6032",7,1,"spillover2","fp",70,"spillover2 fp",3,0,192,192,-0.5,-0.5,192
"6034",7,19,"spillover2","fp",70,"spillover2 fp",1,0,173,173,0.5,-0.5,173
"6036",7,16,"spillover2","fp",70,"spillover2 fp",2,0,355,355,0.5,0.5,355
"6038",7,15,"spillover2","fp",70,"spillover2 fp",1,0,216,216,0.5,-0.5,216
"6040",7,23,"spillover2","fp",70,"spillover2 fp",1,0,189,189,0.5,-0.5,189
"6042",7,10,"spillover2","fp",70,"spillover2 fp",4,0,557,557,-0.5,0.5,557
"6044",7,9,"spillover2","fp",70,"spillover2 fp",3,0,285,285,-0.5,-0.5,285
"6046",7,6,"spillover2","fp",70,"spillover2 fp",4,0,202,202,-0.5,0.5,202
"6048",7,2,"spillover2","fp",70,"spillover2 fp",4,0,382,382,-0.5,0.5,382
"6050",7,7,"spillover2","fp",70,"spillover2 fp",1,0,254,254,0.5,-0.5,254
"6052",7,13,"spillover2","fp",70,"spillover2 fp",3,0,127,127,-0.5,-0.5,127
"6054",7,12,"spillover2","fp",70,"spillover2 fp",2,0,783,783,0.5,0.5,783
"6056",7,11,"spillover2","fp",70,"spillover2 fp",1,0,155,155,0.5,-0.5,155
"6058",7,3,"spillover2","fp",70,"spillover2 fp",1,0,471,471,0.5,-0.5,471
"6060",7,17,"spillover2","fp",70,"spillover2 fp",3,0,238,238,-0.5,-0.5,238
"6062",7,22,"spillover2","fp",70,"spillover2 fp",4,0,523,523,-0.5,0.5,523
"6063",8,1,"spillover2","fp",70,"spillover2 fp",4,0,1057,1057,-0.5,0.5,NA
"6065",8,8,"spillover2","fp",70,"spillover2 fp",3,0,282,282,-0.5,-0.5,282
"6067",8,4,"spillover2","fp",70,"spillover2 fp",3,0,343,343,-0.5,-0.5,343
"6069",8,5,"spillover2","fp",70,"spillover2 fp",4,0,371,371,-0.5,0.5,371
"6071",8,15,"spillover2","fp",70,"spillover2 fp",2,0,292,292,0.5,0.5,292
"6073",8,14,"spillover2","fp",70,"spillover2 fp",1,0,311,311,0.5,-0.5,311
"6075",8,21,"spillover2","fp",70,"spillover2 fp",4,0,522,522,-0.5,0.5,522
"6077",8,18,"spillover2","fp",70,"spillover2 fp",1,0,290,290,0.5,-0.5,290
"6079",8,2,"spillover2","fp",70,"spillover2 fp",1,0,381,381,0.5,-0.5,381
"6081",8,11,"spillover2","fp",70,"spillover2 fp",2,0,240,240,0.5,0.5,240
"6083",8,22,"spillover2","fp",70,"spillover2 fp",1,0,125,125,0.5,-0.5,125
"6085",8,12,"spillover2","fp",70,"spillover2 fp",3,0,259,259,-0.5,-0.5,259
"6087",8,20,"spillover2","fp",70,"spillover2 fp",3,0,218,218,-0.5,-0.5,218
"6089",8,23,"spillover2","fp",70,"spillover2 fp",2,0,299,299,0.5,0.5,299
"6091",8,9,"spillover2","fp",70,"spillover2 fp",4,0,377,377,-0.5,0.5,377
"6093",8,16,"spillover2","fp",70,"spillover2 fp",3,0,216,216,-0.5,-0.5,216
"6095",8,3,"spillover2","fp",70,"spillover2 fp",2,0,595,595,0.5,0.5,595
"6097",8,6,"spillover2","fp",70,"spillover2 fp",1,0,146,146,0.5,-0.5,146
"6099",8,19,"spillover2","fp",70,"spillover2 fp",2,0,271,271,0.5,0.5,271
"6101",8,17,"spillover2","fp",70,"spillover2 fp",4,0,378,378,-0.5,0.5,378
"6103",8,10,"spillover2","fp",70,"spillover2 fp",1,0,352,352,0.5,-0.5,352
"6105",8,7,"spillover2","fp",70,"spillover2 fp",2,0,256,256,0.5,0.5,256
"6107",8,24,"spillover2","fp",70,"spillover2 fp",3,0,206,206,-0.5,-0.5,206
"6109",8,13,"spillover2","fp",70,"spillover2 fp",4,0,322,322,-0.5,0.5,322
"6112",9,16,"spillover2","fp",70,"spillover2 fp",4,0,710,710,-0.5,0.5,710
"6114",9,21,"spillover2","fp",70,"spillover2 fp",1,0,1046,1046,0.5,-0.5,1046
"6116",9,5,"spillover2","fp",70,"spillover2 fp",1,0,924,924,0.5,-0.5,924
"6118",9,11,"spillover2","fp",70,"spillover2 fp",3,0,432,432,-0.5,-0.5,432
"6120",9,14,"spillover2","fp",70,"spillover2 fp",2,0,732,732,0.5,0.5,732
"6122",9,3,"spillover2","fp",70,"spillover2 fp",3,0,710,710,-0.5,-0.5,710
"6124",9,2,"spillover2","fp",70,"spillover2 fp",2,0,266,266,0.5,0.5,266
"6126",9,10,"spillover2","fp",70,"spillover2 fp",2,0,544,544,0.5,0.5,544
"6128",9,24,"spillover2","fp",70,"spillover2 fp",4,0,1000,1000,-0.5,0.5,1000
"6130",9,7,"spillover2","fp",70,"spillover2 fp",3,0,148,148,-0.5,-0.5,148
"6132",9,20,"spillover2","fp",70,"spillover2 fp",4,0,564,564,-0.5,0.5,564
"6134",9,19,"spillover2","fp",70,"spillover2 fp",3,0,1734,1734,-0.5,-0.5,1734
"6136",9,15,"spillover2","fp",70,"spillover2 fp",3,0,152,152,-0.5,-0.5,152
"6138",9,1,"spillover2","fp",70,"spillover2 fp",1,0,382,382,0.5,-0.5,382
"6140",9,18,"spillover2","fp",70,"spillover2 fp",2,0,624,624,0.5,0.5,624
"6142",9,17,"spillover2","fp",70,"spillover2 fp",1,0,810,810,0.5,-0.5,810
"6144",9,23,"spillover2","fp",70,"spillover2 fp",3,0,456,456,-0.5,-0.5,456
"6146",9,9,"spillover2","fp",70,"spillover2 fp",1,0,1070,1070,0.5,-0.5,1070
"6148",9,13,"spillover2","fp",70,"spillover2 fp",1,0,442,442,0.5,-0.5,442
"6150",9,4,"spillover2","fp",70,"spillover2 fp",4,0,744,744,-0.5,0.5,744
"6152",9,22,"spillover2","fp",70,"spillover2 fp",2,0,708,708,0.5,0.5,708
"6154",9,8,"spillover2","fp",70,"spillover2 fp",4,0,400,400,-0.5,0.5,400
"6156",9,12,"spillover2","fp",70,"spillover2 fp",4,0,1468,1468,-0.5,0.5,1468
"6158",9,6,"spillover2","fp",70,"spillover2 fp",2,0,752,752,0.5,0.5,752
"6159",10,23,"spillover2","fp",70,"spillover2 fp",4,0,640,640,-0.5,0.5,640
"6161",10,18,"spillover2","fp",70,"spillover2 fp",3,0,438,438,-0.5,-0.5,438
"6163",10,19,"spillover2","fp",70,"spillover2 fp",4,0,770,770,-0.5,0.5,770
"6165",10,16,"spillover2","fp",70,"spillover2 fp",1,0,492,492,0.5,-0.5,492
"6167",10,17,"spillover2","fp",70,"spillover2 fp",2,0,120,120,0.5,0.5,120
"6169",10,1,"spillover2","fp",70,"spillover2 fp",2,0,924,924,0.5,0.5,924
"6171",10,22,"spillover2","fp",70,"spillover2 fp",3,0,792,792,-0.5,-0.5,792
"6173",10,20,"spillover2","fp",70,"spillover2 fp",1,0,366,366,0.5,-0.5,366
"6175",10,14,"spillover2","fp",70,"spillover2 fp",3,0,468,468,-0.5,-0.5,468
"6177",10,11,"spillover2","fp",70,"spillover2 fp",4,0,340,340,-0.5,0.5,340
"6179",10,15,"spillover2","fp",70,"spillover2 fp",4,0,206,206,-0.5,0.5,206
"6181",10,7,"spillover2","fp",70,"spillover2 fp",4,0,268,268,-0.5,0.5,268
"6183",10,13,"spillover2","fp",70,"spillover2 fp",2,0,366,366,0.5,0.5,366
"6185",10,24,"spillover2","fp",70,"spillover2 fp",1,0,342,342,0.5,-0.5,342
"6187",10,8,"spillover2","fp",70,"spillover2 fp",1,0,346,346,0.5,-0.5,346
"6189",10,3,"spillover2","fp",70,"spillover2 fp",4,0,638,638,-0.5,0.5,638
"6191",10,6,"spillover2","fp",70,"spillover2 fp",3,0,434,434,-0.5,-0.5,434
"6193",10,4,"spillover2","fp",70,"spillover2 fp",1,0,364,364,0.5,-0.5,364
"6195",10,5,"spillover2","fp",70,"spillover2 fp",2,0,368,368,0.5,0.5,368
"6197",10,21,"spillover2","fp",70,"spillover2 fp",2,0,450,450,0.5,0.5,450
"6199",10,9,"spillover2","fp",70,"spillover2 fp",2,0,624,624,0.5,0.5,624
"6201",10,2,"spillover2","fp",70,"spillover2 fp",3,0,1154,1154,-0.5,-0.5,1154
"6203",10,12,"spillover2","fp",70,"spillover2 fp",1,0,666,666,0.5,-0.5,666
"6205",10,10,"spillover2","fp",70,"spillover2 fp",3,0,392,392,-0.5,-0.5,392
"6207",11,3,"spillover2","fp",70,"spillover2 fp",1,0,1182,1182,0.5,-0.5,1182
"6209",11,18,"spillover2","fp",70,"spillover2 fp",4,0,986,986,-0.5,0.5,986
"6211",11,24,"spillover2","fp",70,"spillover2 fp",2,0,958,958,0.5,0.5,958
"6213",11,15,"spillover2","fp",70,"spillover2 fp",1,0,742,742,0.5,-0.5,742
"6215",11,9,"spillover2","fp",70,"spillover2 fp",3,0,904,904,-0.5,-0.5,904
"6217",11,10,"spillover2","fp",70,"spillover2 fp",4,0,672,672,-0.5,0.5,672
"6219",11,2,"spillover2","fp",70,"spillover2 fp",4,0,282,282,-0.5,0.5,282
"6221",11,19,"spillover2","fp",70,"spillover2 fp",1,0,892,892,0.5,-0.5,892
"6223",11,12,"spillover2","fp",70,"spillover2 fp",2,0,1364,1364,0.5,0.5,1364
"6225",11,16,"spillover2","fp",70,"spillover2 fp",2,0,2336,2336,0.5,0.5,2336
"6227",11,22,"spillover2","fp",70,"spillover2 fp",4,0,1502,1502,-0.5,0.5,1502
"6229",11,21,"spillover2","fp",70,"spillover2 fp",3,0,1680,1680,-0.5,-0.5,1680
"6231",11,1,"spillover2","fp",70,"spillover2 fp",3,0,624,624,-0.5,-0.5,624
"6233",11,20,"spillover2","fp",70,"spillover2 fp",2,0,1286,1286,0.5,0.5,1286
"6235",11,14,"spillover2","fp",70,"spillover2 fp",4,0,340,340,-0.5,0.5,340
"6237",11,17,"spillover2","fp",70,"spillover2 fp",3,0,1016,1016,-0.5,-0.5,1016
"6239",11,4,"spillover2","fp",70,"spillover2 fp",2,0,1772,1772,0.5,0.5,1772
"6241",11,11,"spillover2","fp",70,"spillover2 fp",1,0,480,480,0.5,-0.5,480
"6243",11,6,"spillover2","fp",70,"spillover2 fp",4,0,482,482,-0.5,0.5,482
"6245",11,8,"spillover2","fp",70,"spillover2 fp",2,0,684,684,0.5,0.5,684
"6247",11,23,"spillover2","fp",70,"spillover2 fp",1,0,638,638,0.5,-0.5,638
"6249",11,5,"spillover2","fp",70,"spillover2 fp",3,0,1110,1110,-0.5,-0.5,1110
"6251",11,7,"spillover2","fp",70,"spillover2 fp",1,0,1276,1276,0.5,-0.5,1276
"6253",11,13,"spillover2","fp",70,"spillover2 fp",3,0,642,642,-0.5,-0.5,642
"6255",12,14,"spillover2","fp",70,"spillover2 fp",3,0,444,444,-0.5,-0.5,444
"6257",12,7,"spillover2","fp",70,"spillover2 fp",4,0,164,164,-0.5,0.5,164
"6259",12,11,"spillover2","fp",70,"spillover2 fp",4,0,416,416,-0.5,0.5,416
"6261",12,19,"spillover2","fp",70,"spillover2 fp",4,0,337,337,-0.5,0.5,337
"6263",12,24,"spillover2","fp",70,"spillover2 fp",1,0,177,177,0.5,-0.5,177
"6265",12,18,"spillover2","fp",70,"spillover2 fp",3,0,147,147,-0.5,-0.5,147
"6267",12,15,"spillover2","fp",70,"spillover2 fp",4,0,206,206,-0.5,0.5,206
"6269",12,20,"spillover2","fp",70,"spillover2 fp",1,0,411,411,0.5,-0.5,411
"6271",12,22,"spillover2","fp",70,"spillover2 fp",3,0,378,378,-0.5,-0.5,378
"6273",12,23,"spillover2","fp",70,"spillover2 fp",4,0,511,511,-0.5,0.5,511
"6275",12,2,"spillover2","fp",70,"spillover2 fp",3,0,324,324,-0.5,-0.5,324
"6277",12,6,"spillover2","fp",70,"spillover2 fp",3,0,316,316,-0.5,-0.5,316
"6279",12,3,"spillover2","fp",70,"spillover2 fp",4,0,417,417,-0.5,0.5,417
"6281",12,4,"spillover2","fp",70,"spillover2 fp",1,0,398,398,0.5,-0.5,398
"6283",12,9,"spillover2","fp",70,"spillover2 fp",2,0,242,242,0.5,0.5,242
"6285",12,1,"spillover2","fp",70,"spillover2 fp",2,0,222,222,0.5,0.5,222
"6287",12,13,"spillover2","fp",70,"spillover2 fp",2,0,988,988,0.5,0.5,988
"6289",12,16,"spillover2","fp",70,"spillover2 fp",1,0,141,141,0.5,-0.5,141
"6291",12,8,"spillover2","fp",70,"spillover2 fp",1,0,333,333,0.5,-0.5,333
"6293",12,5,"spillover2","fp",70,"spillover2 fp",2,0,528,528,0.5,0.5,528
"6295",12,21,"spillover2","fp",70,"spillover2 fp",2,0,356,356,0.5,0.5,356
"6297",12,10,"spillover2","fp",70,"spillover2 fp",3,0,142,142,-0.5,-0.5,142
"6299",12,17,"spillover2","fp",70,"spillover2 fp",2,0,607,607,0.5,0.5,607
"6301",12,12,"spillover2","fp",70,"spillover2 fp",1,0,551,551,0.5,-0.5,551
"6304",13,7,"spillover2","fp",70,"spillover2 fp",2,0,1036,1036,0.5,0.5,1036
"6306",13,3,"spillover2","fp",70,"spillover2 fp",2,0,302,302,0.5,0.5,302
"6308",13,20,"spillover2","fp",70,"spillover2 fp",3,0,722,722,-0.5,-0.5,722
"6310",13,23,"spillover2","fp",70,"spillover2 fp",2,0,822,822,0.5,0.5,822
"6312",13,2,"spillover2","fp",70,"spillover2 fp",1,0,824,824,0.5,-0.5,824
"6314",13,13,"spillover2","fp",70,"spillover2 fp",4,0,750,750,-0.5,0.5,750
"6316",13,24,"spillover2","fp",70,"spillover2 fp",3,0,226,226,-0.5,-0.5,226
"6318",13,11,"spillover2","fp",70,"spillover2 fp",2,0,590,590,0.5,0.5,590
"6320",13,14,"spillover2","fp",70,"spillover2 fp",1,0,1170,1170,0.5,-0.5,1170
