"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"2836",5,39,"disamb","fp",71,"disamb fp",7,0,595,595,0.5,0.5,595
"2838",5,40,"disamb","fp",71,"disamb fp",8,0,709,709,-0.5,0.5,709
"2840",5,28,"disamb","fp",71,"disamb fp",8,0,644,644,-0.5,0.5,644
"2842",5,46,"disamb","fp",71,"disamb fp",6,0,271,271,-0.5,-0.5,271
"2844",5,31,"disamb","fp",71,"disamb fp",7,0,453,453,0.5,0.5,453
"2846",5,36,"disamb","fp",71,"disamb fp",8,0,390,390,-0.5,0.5,390
"2848",5,27,"disamb","fp",71,"disamb fp",7,0,452,452,0.5,0.5,452
"2850",5,38,"disamb","fp",71,"disamb fp",6,0,407,407,-0.5,-0.5,407
"2852",5,26,"disamb","fp",71,"disamb fp",6,0,195,195,-0.5,-0.5,195
"2854",5,44,"disamb","fp",71,"disamb fp",8,0,427,427,-0.5,0.5,427
"2856",5,45,"disamb","fp",71,"disamb fp",5,0,474,474,0.5,-0.5,474
"2858",5,30,"disamb","fp",71,"disamb fp",6,0,349,349,-0.5,-0.5,349
"2860",5,32,"disamb","fp",71,"disamb fp",8,0,595,595,-0.5,0.5,595
"2862",5,37,"disamb","fp",71,"disamb fp",5,0,524,524,0.5,-0.5,524
"2864",5,34,"disamb","fp",71,"disamb fp",6,0,931,931,-0.5,-0.5,931
"2866",5,48,"disamb","fp",71,"disamb fp",8,0,377,377,-0.5,0.5,377
"2868",5,35,"disamb","fp",71,"disamb fp",7,0,501,501,0.5,0.5,501
"3541",6,48,"disamb","fp",70,"disamb fp",5,0,643,643,0.5,-0.5,643
"3543",6,40,"disamb","fp",70,"disamb fp",5,0,310,310,0.5,-0.5,310
"3545",6,28,"disamb","fp",70,"disamb fp",5,0,226,226,0.5,-0.5,226
"3547",6,46,"disamb","fp",70,"disamb fp",7,1,0,NA,0.5,0.5,NA
"3549",6,30,"disamb","fp",70,"disamb fp",7,0,336,336,0.5,0.5,336
"3551",6,31,"disamb","fp",70,"disamb fp",8,0,731,731,-0.5,0.5,731
"3553",6,38,"disamb","fp",70,"disamb fp",7,0,761,761,0.5,0.5,761
"3555",6,35,"disamb","fp",70,"disamb fp",8,0,320,320,-0.5,0.5,320
"3557",6,44,"disamb","fp",70,"disamb fp",5,0,417,417,0.5,-0.5,417
"3559",6,29,"disamb","fp",70,"disamb fp",6,0,635,635,-0.5,-0.5,635
"3561",6,32,"disamb","fp",70,"disamb fp",5,0,166,166,0.5,-0.5,166
"3563",6,47,"disamb","fp",70,"disamb fp",8,0,829,829,-0.5,0.5,829
"3565",6,41,"disamb","fp",70,"disamb fp",6,0,828,828,-0.5,-0.5,828
"3567",6,33,"disamb","fp",70,"disamb fp",6,0,455,455,-0.5,-0.5,455
"3569",6,27,"disamb","fp",70,"disamb fp",8,1,0,NA,-0.5,0.5,NA
"3571",6,25,"disamb","fp",70,"disamb fp",6,0,396,396,-0.5,-0.5,396
"3573",6,39,"disamb","fp",70,"disamb fp",8,0,578,578,-0.5,0.5,578
"3575",6,42,"disamb","fp",70,"disamb fp",7,0,601,601,0.5,0.5,601
"3577",6,45,"disamb","fp",70,"disamb fp",6,0,340,340,-0.5,-0.5,340
"3579",6,36,"disamb","fp",70,"disamb fp",5,0,717,717,0.5,-0.5,717
"3581",6,34,"disamb","fp",70,"disamb fp",7,1,0,NA,0.5,0.5,NA
"3583",6,37,"disamb","fp",70,"disamb fp",6,0,482,482,-0.5,-0.5,482
"3585",6,26,"disamb","fp",70,"disamb fp",7,0,457,457,0.5,0.5,457
"3587",6,43,"disamb","fp",70,"disamb fp",8,0,206,206,-0.5,0.5,206
"4261",7,47,"disamb","fp",63,"disamb fp",5,0,978,978,0.5,-0.5,978
"4263",7,31,"disamb","fp",63,"disamb fp",5,0,584,584,0.5,-0.5,584
"4265",7,30,"disamb","fp",63,"disamb fp",8,0,601,601,-0.5,0.5,601
"4267",7,44,"disamb","fp",63,"disamb fp",6,0,425,425,-0.5,-0.5,425
"4269",7,42,"disamb","fp",63,"disamb fp",8,0,356,356,-0.5,0.5,356
"4271",7,38,"disamb","fp",63,"disamb fp",8,0,352,352,-0.5,0.5,352
"4273",7,39,"disamb","fp",63,"disamb fp",5,0,238,238,0.5,-0.5,238
"4275",7,37,"disamb","fp",63,"disamb fp",7,0,460,460,0.5,0.5,460
"4277",7,28,"disamb","fp",63,"disamb fp",6,0,299,299,-0.5,-0.5,299
"4279",7,27,"disamb","fp",63,"disamb fp",5,0,286,286,0.5,-0.5,286
"4281",7,34,"disamb","fp",63,"disamb fp",8,0,287,287,-0.5,0.5,287
"4283",7,32,"disamb","fp",63,"disamb fp",6,0,282,282,-0.5,-0.5,282
"4285",7,36,"disamb","fp",63,"disamb fp",6,0,377,377,-0.5,-0.5,377
"4287",7,35,"disamb","fp",63,"disamb fp",5,0,198,198,0.5,-0.5,198
"4289",7,45,"disamb","fp",63,"disamb fp",7,0,676,676,0.5,0.5,676
"4291",7,33,"disamb","fp",63,"disamb fp",7,0,327,327,0.5,0.5,327
"4293",7,29,"disamb","fp",63,"disamb fp",7,0,464,464,0.5,0.5,464
"4295",7,48,"disamb","fp",63,"disamb fp",6,1,0,NA,-0.5,-0.5,NA
"4297",7,26,"disamb","fp",63,"disamb fp",8,0,599,599,-0.5,0.5,599
"4299",7,41,"disamb","fp",63,"disamb fp",7,0,285,285,0.5,0.5,285
"4301",7,25,"disamb","fp",63,"disamb fp",7,0,244,244,0.5,0.5,244
"4303",7,40,"disamb","fp",63,"disamb fp",6,0,373,373,-0.5,-0.5,373
"4305",7,43,"disamb","fp",63,"disamb fp",5,0,583,583,0.5,-0.5,583
"4307",7,46,"disamb","fp",63,"disamb fp",8,0,349,349,-0.5,0.5,349
"4982",8,35,"disamb","fp",63,"disamb fp",6,0,183,183,-0.5,-0.5,183
"4984",8,41,"disamb","fp",63,"disamb fp",8,1,0,NA,-0.5,0.5,NA
"4986",8,47,"disamb","fp",63,"disamb fp",6,0,282,282,-0.5,-0.5,282
"4988",8,29,"disamb","fp",63,"disamb fp",8,0,219,219,-0.5,0.5,219
"4990",8,28,"disamb","fp",63,"disamb fp",7,0,385,385,0.5,0.5,385
"4992",8,46,"disamb","fp",63,"disamb fp",5,0,164,164,0.5,-0.5,164
"4994",8,31,"disamb","fp",63,"disamb fp",6,0,251,251,-0.5,-0.5,251
"4996",8,44,"disamb","fp",63,"disamb fp",7,0,189,189,0.5,0.5,189
"4998",8,39,"disamb","fp",63,"disamb fp",6,0,98,98,-0.5,-0.5,98
"5000",8,36,"disamb","fp",63,"disamb fp",7,0,143,143,0.5,0.5,143
"5002",8,38,"disamb","fp",63,"disamb fp",5,0,279,279,0.5,-0.5,279
"5004",8,32,"disamb","fp",63,"disamb fp",7,1,0,NA,0.5,0.5,NA
"5006",8,34,"disamb","fp",63,"disamb fp",5,0,450,450,0.5,-0.5,450
"5008",8,30,"disamb","fp",63,"disamb fp",5,0,356,356,0.5,-0.5,356
"5010",8,26,"disamb","fp",63,"disamb fp",5,0,220,220,0.5,-0.5,220
"5012",8,40,"disamb","fp",63,"disamb fp",7,1,0,NA,0.5,0.5,NA
"5014",8,33,"disamb","fp",63,"disamb fp",8,0,279,279,-0.5,0.5,279
"5016",8,37,"disamb","fp",63,"disamb fp",8,1,0,NA,-0.5,0.5,NA
"5018",8,25,"disamb","fp",63,"disamb fp",8,0,257,257,-0.5,0.5,257
"5020",8,45,"disamb","fp",63,"disamb fp",8,0,512,512,-0.5,0.5,512
"5022",8,27,"disamb","fp",63,"disamb fp",6,0,294,294,-0.5,-0.5,294
"5024",8,43,"disamb","fp",63,"disamb fp",6,0,200,200,-0.5,-0.5,200
"5026",8,48,"disamb","fp",63,"disamb fp",7,0,280,280,0.5,0.5,280
"5028",8,42,"disamb","fp",63,"disamb fp",5,1,0,NA,0.5,-0.5,NA
"5701",9,29,"disamb","fp",70,"disamb fp",5,0,168,168,0.5,-0.5,168
"5703",9,31,"disamb","fp",70,"disamb fp",7,0,254,254,0.5,0.5,254
"5705",9,44,"disamb","fp",70,"disamb fp",8,0,398,398,-0.5,0.5,398
"5707",9,32,"disamb","fp",70,"disamb fp",8,0,298,298,-0.5,0.5,298
"5709",9,26,"disamb","fp",70,"disamb fp",6,0,414,414,-0.5,-0.5,414
"5711",9,33,"disamb","fp",70,"disamb fp",5,0,410,410,0.5,-0.5,410
"5713",9,47,"disamb","fp",70,"disamb fp",7,0,440,440,0.5,0.5,440
"5715",9,45,"disamb","fp",70,"disamb fp",5,0,512,512,0.5,-0.5,512
"5717",9,37,"disamb","fp",70,"disamb fp",5,0,742,742,0.5,-0.5,742
"5719",9,46,"disamb","fp",70,"disamb fp",6,0,318,318,-0.5,-0.5,318
"5721",9,25,"disamb","fp",70,"disamb fp",5,0,370,370,0.5,-0.5,370
"5723",9,40,"disamb","fp",70,"disamb fp",8,0,282,282,-0.5,0.5,282
"5725",9,27,"disamb","fp",70,"disamb fp",7,0,358,358,0.5,0.5,358
"5727",9,41,"disamb","fp",70,"disamb fp",5,0,442,442,0.5,-0.5,442
"5729",9,30,"disamb","fp",70,"disamb fp",6,0,270,270,-0.5,-0.5,270
"5731",9,38,"disamb","fp",70,"disamb fp",6,0,290,290,-0.5,-0.5,290
"5733",9,39,"disamb","fp",70,"disamb fp",7,0,270,270,0.5,0.5,270
"5735",9,43,"disamb","fp",70,"disamb fp",7,0,262,262,0.5,0.5,262
"5737",9,28,"disamb","fp",70,"disamb fp",8,0,336,336,-0.5,0.5,336
"5739",9,34,"disamb","fp",70,"disamb fp",6,0,376,376,-0.5,-0.5,376
"5741",9,36,"disamb","fp",70,"disamb fp",8,0,216,216,-0.5,0.5,216
"5743",9,35,"disamb","fp",70,"disamb fp",7,0,204,204,0.5,0.5,204
"5745",9,48,"disamb","fp",70,"disamb fp",8,0,280,280,-0.5,0.5,280
"5747",9,42,"disamb","fp",70,"disamb fp",6,0,548,548,-0.5,-0.5,548
"6422",10,30,"disamb","fp",70,"disamb fp",7,0,198,198,0.5,0.5,198
"6424",10,32,"disamb","fp",70,"disamb fp",5,0,362,362,0.5,-0.5,362
"6426",10,41,"disamb","fp",70,"disamb fp",6,0,602,602,-0.5,-0.5,602
"6428",10,36,"disamb","fp",70,"disamb fp",5,0,466,466,0.5,-0.5,466
"6430",10,40,"disamb","fp",70,"disamb fp",5,0,446,446,0.5,-0.5,446
"6432",10,27,"disamb","fp",70,"disamb fp",8,0,420,420,-0.5,0.5,420
"6434",10,46,"disamb","fp",70,"disamb fp",7,0,330,330,0.5,0.5,330
"6436",10,42,"disamb","fp",70,"disamb fp",7,0,344,344,0.5,0.5,344
"6438",10,37,"disamb","fp",70,"disamb fp",6,0,446,446,-0.5,-0.5,446
"6440",10,28,"disamb","fp",70,"disamb fp",5,0,354,354,0.5,-0.5,354
"6442",10,35,"disamb","fp",70,"disamb fp",8,0,306,306,-0.5,0.5,306
"6444",10,48,"disamb","fp",70,"disamb fp",5,0,326,326,0.5,-0.5,326
"6446",10,33,"disamb","fp",70,"disamb fp",6,0,426,426,-0.5,-0.5,426
"6448",10,25,"disamb","fp",70,"disamb fp",6,0,328,328,-0.5,-0.5,328
"6450",10,29,"disamb","fp",70,"disamb fp",6,0,268,268,-0.5,-0.5,268
"6452",10,31,"disamb","fp",70,"disamb fp",8,0,264,264,-0.5,0.5,264
"6454",10,44,"disamb","fp",70,"disamb fp",5,0,484,484,0.5,-0.5,484
"6456",10,34,"disamb","fp",70,"disamb fp",7,0,208,208,0.5,0.5,208
"6458",10,26,"disamb","fp",70,"disamb fp",7,0,350,350,0.5,0.5,350
"6460",10,39,"disamb","fp",70,"disamb fp",8,0,308,308,-0.5,0.5,308
"6462",10,47,"disamb","fp",70,"disamb fp",8,0,216,216,-0.5,0.5,216
"6464",10,38,"disamb","fp",70,"disamb fp",7,0,396,396,0.5,0.5,396
"6466",10,45,"disamb","fp",70,"disamb fp",6,0,330,330,-0.5,-0.5,330
"6468",10,43,"disamb","fp",70,"disamb fp",8,0,304,304,-0.5,0.5,304
"7142",11,25,"disamb","fp",73,"disamb fp",7,0,856,856,0.5,0.5,856
"7144",11,45,"disamb","fp",73,"disamb fp",7,0,836,836,0.5,0.5,836
"7146",11,26,"disamb","fp",73,"disamb fp",8,0,666,666,-0.5,0.5,666
"7148",11,46,"disamb","fp",73,"disamb fp",8,0,420,420,-0.5,0.5,420
"7150",11,27,"disamb","fp",73,"disamb fp",5,0,432,432,0.5,-0.5,432
"7152",11,31,"disamb","fp",73,"disamb fp",5,0,714,714,0.5,-0.5,714
"7154",11,41,"disamb","fp",73,"disamb fp",7,0,1262,1262,0.5,0.5,1262
"7156",11,30,"disamb","fp",73,"disamb fp",8,0,446,446,-0.5,0.5,446
"7158",11,38,"disamb","fp",73,"disamb fp",8,0,666,666,-0.5,0.5,666
"7160",11,47,"disamb","fp",73,"disamb fp",5,0,758,758,0.5,-0.5,758
"7162",11,36,"disamb","fp",73,"disamb fp",6,0,522,522,-0.5,-0.5,522
"7164",11,37,"disamb","fp",73,"disamb fp",7,0,518,518,0.5,0.5,518
"7166",11,32,"disamb","fp",73,"disamb fp",6,0,552,552,-0.5,-0.5,552
"7168",11,44,"disamb","fp",73,"disamb fp",6,0,876,876,-0.5,-0.5,876
"7170",11,43,"disamb","fp",73,"disamb fp",5,0,784,784,0.5,-0.5,784
"7172",11,28,"disamb","fp",73,"disamb fp",6,0,252,252,-0.5,-0.5,252
"7174",11,48,"disamb","fp",73,"disamb fp",6,0,760,760,-0.5,-0.5,760
"7176",11,42,"disamb","fp",73,"disamb fp",8,0,390,390,-0.5,0.5,390
"7178",11,40,"disamb","fp",73,"disamb fp",6,0,806,806,-0.5,-0.5,806
"7180",11,35,"disamb","fp",73,"disamb fp",5,0,836,836,0.5,-0.5,836
"7182",11,33,"disamb","fp",73,"disamb fp",7,0,686,686,0.5,0.5,686
"7184",11,39,"disamb","fp",73,"disamb fp",5,0,628,628,0.5,-0.5,628
"7186",11,29,"disamb","fp",73,"disamb fp",7,0,386,386,0.5,0.5,386
"7188",11,34,"disamb","fp",73,"disamb fp",8,0,416,416,-0.5,0.5,416
"7862",12,33,"disamb","fp",69,"disamb fp",6,0,309,309,-0.5,-0.5,309
"7864",12,34,"disamb","fp",69,"disamb fp",7,0,208,208,0.5,0.5,208
"7866",12,43,"disamb","fp",69,"disamb fp",8,0,226,226,-0.5,0.5,226
"7868",12,35,"disamb","fp",69,"disamb fp",8,0,565,565,-0.5,0.5,565
"7870",12,38,"disamb","fp",69,"disamb fp",7,0,195,195,0.5,0.5,195
"7872",12,44,"disamb","fp",69,"disamb fp",5,0,200,200,0.5,-0.5,200
"7874",12,25,"disamb","fp",69,"disamb fp",6,0,164,164,-0.5,-0.5,164
"7876",12,36,"disamb","fp",69,"disamb fp",5,0,476,476,0.5,-0.5,476
"7878",12,28,"disamb","fp",69,"disamb fp",5,0,138,138,0.5,-0.5,138
"7880",12,31,"disamb","fp",69,"disamb fp",8,0,125,125,-0.5,0.5,125
"7882",12,29,"disamb","fp",69,"disamb fp",6,0,136,136,-0.5,-0.5,136
"7884",12,30,"disamb","fp",69,"disamb fp",7,0,246,246,0.5,0.5,246
"7886",12,45,"disamb","fp",69,"disamb fp",6,0,288,288,-0.5,-0.5,288
"7888",12,27,"disamb","fp",69,"disamb fp",8,0,448,448,-0.5,0.5,448
"7890",12,46,"disamb","fp",69,"disamb fp",7,1,0,NA,0.5,0.5,NA
"7892",12,41,"disamb","fp",69,"disamb fp",6,0,333,333,-0.5,-0.5,333
"7894",12,37,"disamb","fp",69,"disamb fp",6,0,303,303,-0.5,-0.5,303
"7896",12,32,"disamb","fp",69,"disamb fp",5,0,216,216,0.5,-0.5,216
"7898",12,42,"disamb","fp",69,"disamb fp",7,0,505,505,0.5,0.5,505
"7900",12,47,"disamb","fp",69,"disamb fp",8,0,226,226,-0.5,0.5,226
"7902",12,48,"disamb","fp",69,"disamb fp",5,1,0,NA,0.5,-0.5,NA
"7904",12,39,"disamb","fp",69,"disamb fp",8,1,0,NA,-0.5,0.5,NA
"7906",12,26,"disamb","fp",69,"disamb fp",7,0,217,217,0.5,0.5,217
"7908",12,40,"disamb","fp",69,"disamb fp",5,0,199,199,0.5,-0.5,199
"8581",13,47,"disamb","fp",75,"disamb fp",6,0,326,326,-0.5,-0.5,326
"8583",13,27,"disamb","fp",75,"disamb fp",6,0,794,794,-0.5,-0.5,794
"8585",13,41,"disamb","fp",75,"disamb fp",8,0,548,548,-0.5,0.5,548
"8587",13,35,"disamb","fp",75,"disamb fp",6,0,454,454,-0.5,-0.5,454
"8589",13,37,"disamb","fp",75,"disamb fp",8,0,520,520,-0.5,0.5,520
"8591",13,43,"disamb","fp",75,"disamb fp",6,0,546,546,-0.5,-0.5,546
"8593",13,44,"disamb","fp",75,"disamb fp",7,0,770,770,0.5,0.5,770
"8595",13,46,"disamb","fp",75,"disamb fp",5,0,510,510,0.5,-0.5,510
"8597",13,25,"disamb","fp",75,"disamb fp",8,0,1344,1344,-0.5,0.5,NA
"8599",13,30,"disamb","fp",75,"disamb fp",5,0,474,474,0.5,-0.5,474
"8601",13,29,"disamb","fp",75,"disamb fp",8,0,428,428,-0.5,0.5,428
"8603",13,31,"disamb","fp",75,"disamb fp",6,0,220,220,-0.5,-0.5,220
"8605",13,38,"disamb","fp",75,"disamb fp",5,0,566,566,0.5,-0.5,566
"8607",13,32,"disamb","fp",75,"disamb fp",7,0,758,758,0.5,0.5,758
"8609",13,34,"disamb","fp",75,"disamb fp",5,0,416,416,0.5,-0.5,416
"8611",13,26,"disamb","fp",75,"disamb fp",5,0,370,370,0.5,-0.5,370
"8613",13,39,"disamb","fp",75,"disamb fp",6,0,348,348,-0.5,-0.5,348
"8615",13,33,"disamb","fp",75,"disamb fp",8,0,376,376,-0.5,0.5,376
"8617",13,36,"disamb","fp",75,"disamb fp",7,0,310,310,0.5,0.5,310
"8619",13,48,"disamb","fp",75,"disamb fp",7,0,486,486,0.5,0.5,486
"8621",13,40,"disamb","fp",75,"disamb fp",7,0,720,720,0.5,0.5,720
"8623",13,45,"disamb","fp",75,"disamb fp",8,0,452,452,-0.5,0.5,452
"8625",13,42,"disamb","fp",75,"disamb fp",5,0,614,614,0.5,-0.5,614
"8627",13,28,"disamb","fp",75,"disamb fp",7,0,492,492,0.5,0.5,492
"9302",14,41,"disamb","fp",68,"disamb fp",5,0,584,584,0.5,-0.5,584
"9304",14,34,"disamb","fp",68,"disamb fp",6,0,316,316,-0.5,-0.5,316
"9306",14,35,"disamb","fp",68,"disamb fp",7,0,204,204,0.5,0.5,204
